# Aggregate Log Version: 1.00,,,,
# Log Name: logfiles/25fallleaf_100_aggregateLog.csv,,,,
# Noise%, Dimension, Dim Std Err, Variance, Var Std Err
# logfiles/25fallleaf/25fallleaf_u006-20160229_112719.csv,,,,
# logfiles/25fallleaf/25fallleaf_u007-20160229_112719.csv,,,,
# logfiles/25fallleaf/25fallleaf_u008-20160229_112720.csv,,,,
# logfiles/25fallleaf/25fallleaf_u009-20160229_112720.csv,,,,
# logfiles/25fallleaf/25fallleaf_u010-20160229_112720.csv,,,,
# logfiles/25fallleaf/25fallleaf_u011-20160304_004608.csv,,,,
# logfiles/25fallleaf/25fallleaf_u012-20160304_004614.csv,,,,
# logfiles/25fallleaf/25fallleaf_u013-20160304_004616.csv,,,,
# logfiles/25fallleaf/25fallleaf_u014-20160304_004616.csv,,,,
# logfiles/25fallleaf/25fallleaf_u015-20160304_004639.csv,,,,
# logfiles/25fallleaf/25fallleaf_u016-20160304_004647.csv,,,,
# logfiles/25fallleaf/25fallleaf_u017-20160304_004704.csv,,,,
# logfiles/25fallleaf/25fallleaf_u018-20160304_004707.csv,,,,
# logfiles/25fallleaf/25fallleaf_u019-20160304_004711.csv,,,,
# logfiles/25fallleaf/25fallleaf_u020-20160304_004715.csv,,,,
# logfiles/25fallleaf/25fallleaf_u021-20160304_004718.csv,,,,
# logfiles/25fallleaf/25fallleaf_u022-20160304_004722.csv,,,,
# logfiles/25fallleaf/25fallleaf_u023-20160304_004803.csv,,,,
# logfiles/25fallleaf/25fallleaf_u024-20160304_004817.csv,,,,
# logfiles/25fallleaf/25fallleaf_u025-20160304_004831.csv,,,,
# logfiles/25fallleaf/25fallleaf_u026-20160304_004914.csv,,,,
# logfiles/25fallleaf/25fallleaf_u027-20160304_004923.csv,,,,
# logfiles/25fallleaf/25fallleaf_u028-20160304_004928.csv,,,,
# logfiles/25fallleaf/25fallleaf_u029-20160304_004951.csv,,,,
# logfiles/25fallleaf/25fallleaf_u030-20160304_005048.csv,,,,
# logfiles/25fallleaf/25fallleaf_u031-20160304_013734.csv,,,,
# logfiles/25fallleaf/25fallleaf_u032-20160304_013753.csv,,,,
# logfiles/25fallleaf/25fallleaf_u033-20160304_013826.csv,,,,
# logfiles/25fallleaf/25fallleaf_u034-20160304_013854.csv,,,,
# logfiles/25fallleaf/25fallleaf_u035-20160304_013904.csv,,,,
# logfiles/25fallleaf/25fallleaf_u036-20160304_013945.csv,,,,
# logfiles/25fallleaf/25fallleaf_u037-20160304_013953.csv,,,,
# logfiles/25fallleaf/25fallleaf_u038-20160304_014008.csv,,,,
# logfiles/25fallleaf/25fallleaf_u039-20160304_014012.csv,,,,
# logfiles/25fallleaf/25fallleaf_u040-20160304_014015.csv,,,,
# logfiles/25fallleaf/25fallleaf_u041-20160304_014026.csv,,,,
# logfiles/25fallleaf/25fallleaf_u042-20160304_014029.csv,,,,
# logfiles/25fallleaf/25fallleaf_u043-20160304_014029.csv,,,,
# logfiles/25fallleaf/25fallleaf_u044-20160304_014032.csv,,,,
# logfiles/25fallleaf/25fallleaf_u045-20160304_014034.csv,,,,
# logfiles/25fallleaf/25fallleaf_u046-20160304_014042.csv,,,,
# logfiles/25fallleaf/25fallleaf_u047-20160304_014043.csv,,,,
# logfiles/25fallleaf/25fallleaf_u048-20160304_014046.csv,,,,
# logfiles/25fallleaf/25fallleaf_u049-20160304_014049.csv,,,,
# logfiles/25fallleaf/25fallleaf_u050-20160304_014049.csv,,,,
# logfiles/25fallleaf/25fallleaf_u051-20160304_014102.csv,,,,
# logfiles/25fallleaf/25fallleaf_u052-20160304_014115.csv,,,,
# logfiles/25fallleaf/25fallleaf_u053-20160304_014116.csv,,,,
# logfiles/25fallleaf/25fallleaf_u054-20160304_014129.csv,,,,
# logfiles/25fallleaf/25fallleaf_u055-20160304_014140.csv,,,,
# logfiles/25fallleaf/25fallleaf_u056-20160304_014144.csv,,,,
# logfiles/25fallleaf/25fallleaf_u057-20160304_014159.csv,,,,
# logfiles/25fallleaf/25fallleaf_u058-20160304_014219.csv,,,,
# logfiles/25fallleaf/25fallleaf_u059-20160304_014229.csv,,,,
# logfiles/25fallleaf/25fallleaf_u060-20160304_014233.csv,,,,
# logfiles/25fallleaf/25fallleaf_u061-20160304_014235.csv,,,,
# logfiles/25fallleaf/25fallleaf_u062-20160304_014243.csv,,,,
# logfiles/25fallleaf/25fallleaf_u063-20160304_014301.csv,,,,
# logfiles/25fallleaf/25fallleaf_u064-20160304_014301.csv,,,,
# logfiles/25fallleaf/25fallleaf_u065-20160304_014325.csv,,,,
# logfiles/25fallleaf/25fallleaf_u066-20160304_014325.csv,,,,
# logfiles/25fallleaf/25fallleaf_u067-20160304_014328.csv,,,,
# logfiles/25fallleaf/25fallleaf_u068-20160304_014349.csv,,,,
# logfiles/25fallleaf/25fallleaf_u069-20160304_014350.csv,,,,
# logfiles/25fallleaf/25fallleaf_u070-20160304_014356.csv,,,,
# logfiles/25fallleaf/25fallleaf_u071-20160304_014416.csv,,,,
# logfiles/25fallleaf/25fallleaf_u072-20160304_014418.csv,,,,
# logfiles/25fallleaf/25fallleaf_u073-20160304_014420.csv,,,,
# logfiles/25fallleaf/25fallleaf_u074-20160304_014425.csv,,,,
# logfiles/25fallleaf/25fallleaf_u075-20160304_014428.csv,,,,
# logfiles/25fallleaf/25fallleaf_u076-20160304_014443.csv,,,,
# logfiles/25fallleaf/25fallleaf_u077-20160304_014448.csv,,,,
# logfiles/25fallleaf/25fallleaf_u078-20160304_014449.csv,,,,
# logfiles/25fallleaf/25fallleaf_u079-20160304_014528.csv,,,,
# logfiles/25fallleaf/25fallleaf_u080-20160304_014532.csv,,,,
# logfiles/25fallleaf/25fallleaf_u081-20160304_014535.csv,,,,
# logfiles/25fallleaf/25fallleaf_u082-20160304_014537.csv,,,,
# logfiles/25fallleaf/25fallleaf_u083-20160304_014538.csv,,,,
# logfiles/25fallleaf/25fallleaf_u084-20160304_014540.csv,,,,
# logfiles/25fallleaf/25fallleaf_u085-20160304_014541.csv,,,,
# logfiles/25fallleaf/25fallleaf_u086-20160304_014546.csv,,,,
# logfiles/25fallleaf/25fallleaf_u087-20160304_014552.csv,,,,
# logfiles/25fallleaf/25fallleaf_u088-20160304_014552.csv,,,,
# logfiles/25fallleaf/25fallleaf_u089-20160304_014559.csv,,,,
# logfiles/25fallleaf/25fallleaf_u090-20160304_014601.csv,,,,
# logfiles/25fallleaf/25fallleaf_u091-20160304_014603.csv,,,,
# logfiles/25fallleaf/25fallleaf_u092-20160304_014611.csv,,,,
# logfiles/25fallleaf/25fallleaf_u093-20160304_014613.csv,,,,
# logfiles/25fallleaf/25fallleaf_u094-20160304_014620.csv,,,,
# logfiles/25fallleaf/25fallleaf_u095-20160304_014621.csv,,,,
# logfiles/25fallleaf/25fallleaf_u096-20160304_014622.csv,,,,
# logfiles/25fallleaf/25fallleaf_u097-20160304_014624.csv,,,,
# logfiles/25fallleaf/25fallleaf_u098-20160304_014625.csv,,,,
# logfiles/25fallleaf/25fallleaf_u099-20160304_014626.csv,,,,
# logfiles/25fallleaf/25fallleaf_u100-20160304_014634.csv,,,,
